Name,Date,Time (East Coast),Location,Crewed or Uncrewed,Launched?,High Temp,Low Temp,Ave Temp,Temp at Launch Time,Hist High Temp,Hist Low Temp,Hist Ave Temp,Percipitation at Launch Time,Hist Ave Percipitation,Wind Direction,Max Wind Speed,Visibility,Wind Speed at Launch Time,Hist Ave Max Wind Speed,Hist Ave Visibility,Sea Level Pressure,Hist Ave Sea Level Pressure,Day Length,Condition,Notes
Rocket_101,2022-09-16,05:04,Kourou,Crewed,N,76.0,27.0,51.5,38.0,65.0,27.0,46.0,1.143340688745047,9.539704593137929,SW,90.0,4.0,36.0,,6.0,991,1047.0,11:32,Cloudy,Sample note 101
Rocket_102,2022-12-27,09:31,Cape Canaveral,Crewed,Y,72.0,28.0,50.0,57.0,98.0,2.0,50.0,7.934419257689681,3.8434599056674754,SW,65.0,5.0,7.0,,10.0,1031,1012.0,10:44,Foggy,Sample note 102
Rocket_103,2022-12-16,21:21,Baikonur Cosmodrome,Crewed,N,57.0,25.0,41.0,48.0,91.0,16.0,53.5,9.189224039662616,2.246480900998933,E,17.0,6.0,9.0,,6.0,1031,993.0,13:59,Clear,Sample note 103
Rocket_104,2023-02-07,09:55,Baikonur Cosmodrome,Crewed,N,72.0,6.0,39.0,6.0,66.0,22.0,44.0,8.287902467002821,0.9325299536757624,SE,92.0,10.0,25.0,,5.0,1021,1041.0,10:27,Clear,Sample note 104
Rocket_105,2022-11-04,12:58,Vandenberg AFB,Uncrewed,N,81.0,27.0,54.0,30.0,68.0,18.0,43.0,4.422616622136959,1.4581548259433397,N,64.0,5.0,59.0,,4.0,1036,1045.0,13:34,Foggy,Sample note 105
Rocket_106,2022-12-12,22:41,Baikonur Cosmodrome,Uncrewed,N,77.0,43.0,60.0,44.0,62.0,40.0,51.0,4.683291491334854,7.084688334336518,NE,12.0,5.0,6.0,,4.0,1007,1033.0,11:19,Rainy,Sample note 106
Rocket_107,2023-08-08,08:41,Cape Canaveral,Crewed,Y,78.0,7.0,42.5,39.0,59.0,33.0,46.0,7.671419614712768,9.261146419010348,NW,12.0,6.0,10.0,,6.0,1009,994.0,14:58,Clear,Sample note 107
Rocket_108,2023-08-31,07:31,Baikonur Cosmodrome,Crewed,N,80.0,6.0,43.0,6.0,53.0,28.0,40.5,6.362329664214796,6.317295964857024,NE,38.0,4.0,10.0,,5.0,1033,1034.0,11:33,Rainy,Sample note 108
Rocket_109,2023-05-22,15:59,Vandenberg AFB,Crewed,Y,91.0,15.0,53.0,35.0,81.0,33.0,57.0,3.968145679967314,7.807278272267669,W,44.0,5.0,3.0,,8.0,1044,1028.0,11:40,Snowy,Sample note 109
Rocket_110,2023-08-30,07:47,Kourou,Crewed,N,84.0,26.0,55.0,38.0,58.0,49.0,53.5,1.116998311668156,2.9868293990122563,S,73.0,3.0,16.0,,8.0,1033,1005.0,12:46,Foggy,Sample note 110
Rocket_111,2023-05-16,02:38,Baikonur Cosmodrome,Crewed,Y,68.0,25.0,46.5,50.0,78.0,23.0,50.5,3.060231561405391,7.704250315929064,SE,85.0,5.0,17.0,,1.0,1006,1017.0,11:00,Snowy,Sample note 111
Rocket_112,2023-02-25,04:41,Baikonur Cosmodrome,Crewed,N,60.0,21.0,40.5,23.0,86.0,14.0,50.0,9.814301383554096,0.3907321682869868,E,30.0,9.0,23.0,,2.0,1033,1005.0,13:23,Clear,Sample note 112
Rocket_113,2022-10-17,15:29,Kourou,Uncrewed,N,64.0,31.0,47.5,49.0,98.0,48.0,73.0,6.729966633957768,4.292952626045018,SW,79.0,4.0,69.0,,4.0,1007,1005.0,11:38,Clear,Sample note 113
Rocket_114,2023-01-27,22:07,Kourou,Uncrewed,Y,93.0,19.0,56.0,19.0,82.0,19.0,50.5,2.7206965744334437,9.79710456885432,NE,97.0,5.0,12.0,,7.0,1020,1040.0,11:45,Snowy,Sample note 114
Rocket_115,2023-05-09,00:13,Vandenberg AFB,Crewed,Y,59.0,28.0,43.5,43.0,53.0,16.0,34.5,3.2173131101413777,5.82120858796642,NE,88.0,10.0,55.0,,4.0,994,1026.0,12:46,Rainy,Sample note 115
Rocket_116,2022-11-03,05:21,Cape Canaveral,Crewed,N,70.0,5.0,37.5,6.0,98.0,15.0,56.5,1.938715321224842,8.02807128135349,E,84.0,5.0,4.0,,8.0,999,1032.0,12:21,Cloudy,Sample note 116
Rocket_117,2023-02-19,14:27,Kourou,Uncrewed,Y,60.0,47.0,53.5,60.0,59.0,12.0,35.5,5.868514601615277,3.946355653923691,SE,35.0,4.0,25.0,,10.0,994,1014.0,12:20,Foggy,Sample note 117
Rocket_118,2022-10-09,00:44,Kourou,Uncrewed,Y,57.0,19.0,38.0,41.0,62.0,12.0,37.0,9.867613857081247,8.201684035867347,NW,67.0,10.0,27.0,,10.0,1009,996.0,14:02,Stormy,Sample note 118
Rocket_119,2022-09-18,14:28,Kourou,Crewed,Y,89.0,21.0,55.0,56.0,56.0,5.0,30.5,3.5970674820912985,7.336140359762896,E,25.0,5.0,16.0,,8.0,995,999.0,10:05,Rainy,Sample note 119
Rocket_120,2023-02-26,00:08,Vandenberg AFB,Uncrewed,Y,93.0,22.0,57.5,92.0,55.0,29.0,42.0,0.1224202123431661,0.1870164352635817,S,28.0,10.0,13.0,,6.0,1034,1005.0,14:50,Foggy,Sample note 120
Rocket_121,2023-04-23,02:00,Baikonur Cosmodrome,Uncrewed,N,92.0,25.0,58.5,39.0,86.0,4.0,45.0,6.47796277357422,2.933702887450461,NE,75.0,1.0,37.0,,7.0,1045,1045.0,11:55,Foggy,Sample note 121
Rocket_122,2023-08-15,04:42,Cape Canaveral,Crewed,N,84.0,36.0,60.0,51.0,84.0,1.0,42.5,4.343655344340505,3.810822431749543,NE,53.0,2.0,41.0,,9.0,1020,1009.0,10:48,Stormy,Sample note 122
Rocket_123,2022-12-02,23:31,Baikonur Cosmodrome,Uncrewed,N,93.0,26.0,59.5,71.0,97.0,17.0,57.0,6.726527043235693,9.442700468591426,SE,98.0,3.0,10.0,,9.0,1038,998.0,14:28,Stormy,Sample note 123
Rocket_124,2023-01-03,11:16,Vandenberg AFB,Uncrewed,N,80.0,28.0,54.0,52.0,69.0,22.0,45.5,6.214634800305905,4.6527197359912345,SW,16.0,7.0,6.0,,8.0,1036,1042.0,13:55,Cloudy,Sample note 124
Rocket_125,2022-09-10,11:36,Baikonur Cosmodrome,Uncrewed,Y,61.0,13.0,37.0,34.0,67.0,36.0,51.5,1.612830003950213,7.922945577470185,NW,76.0,6.0,64.0,,3.0,997,1005.0,11:38,Foggy,Sample note 125
Rocket_126,2022-10-08,19:28,Vandenberg AFB,Uncrewed,N,59.0,48.0,53.5,57.0,79.0,31.0,55.0,7.629176486025658,4.801904893759241,SE,4.0,3.0,1.0,,2.0,1046,1008.0,12:20,Foggy,Sample note 126
Rocket_127,2023-04-17,02:15,Vandenberg AFB,Crewed,N,88.0,40.0,64.0,75.0,88.0,17.0,52.5,6.657016092907151,5.860239042517257,E,39.0,6.0,36.0,,3.0,1021,1009.0,13:07,Snowy,Sample note 127
Rocket_128,2023-01-29,10:57,Cape Canaveral,Uncrewed,N,76.0,15.0,45.5,68.0,95.0,19.0,57.0,8.337937877411743,3.281528256498495,W,2.0,7.0,1.0,,10.0,1015,993.0,10:04,Snowy,Sample note 128
Rocket_129,2023-04-04,09:44,Cape Canaveral,Uncrewed,N,58.0,43.0,50.5,53.0,85.0,7.0,46.0,3.7711960273555247,7.928358324865873,NW,59.0,10.0,16.0,,10.0,1004,1030.0,14:55,Rainy,Sample note 129
Rocket_130,2023-02-19,03:34,Baikonur Cosmodrome,Uncrewed,Y,55.0,47.0,51.0,51.0,68.0,19.0,43.5,2.862788575038924,7.703137162747264,SE,73.0,3.0,67.0,,1.0,1022,1011.0,12:03,Snowy,Sample note 130
Rocket_131,2022-12-03,13:53,Baikonur Cosmodrome,Crewed,N,63.0,34.0,48.5,47.0,73.0,11.0,42.0,8.704830930437314,7.470405929290035,N,85.0,1.0,47.0,,9.0,1047,1004.0,11:21,Foggy,Sample note 131
Rocket_132,2022-12-14,19:46,Baikonur Cosmodrome,Crewed,Y,76.0,41.0,58.5,59.0,98.0,12.0,55.0,1.350038358272252,9.315144390519812,S,70.0,7.0,14.0,,7.0,1002,1045.0,10:26,Cloudy,Sample note 132
Rocket_133,2023-05-10,13:14,Kourou,Crewed,N,56.0,34.0,45.0,49.0,70.0,0.0,35.0,5.257411624552599,1.0175084071864604,SW,20.0,2.0,17.0,,1.0,1032,1004.0,14:31,Cloudy,Sample note 133
Rocket_134,2023-07-25,23:28,Kourou,Uncrewed,Y,70.0,44.0,57.0,66.0,76.0,38.0,57.0,7.140173203244959,8.819992163115073,SE,46.0,3.0,9.0,,4.0,1016,1025.0,14:17,Snowy,Sample note 134
Rocket_135,2023-06-04,22:39,Baikonur Cosmodrome,Uncrewed,N,85.0,26.0,55.5,50.0,86.0,37.0,61.5,0.7802646750616005,4.452303986025114,SE,76.0,7.0,68.0,,10.0,1047,1006.0,12:06,Foggy,Sample note 135
Rocket_136,2022-10-16,13:37,Baikonur Cosmodrome,Uncrewed,Y,57.0,24.0,40.5,44.0,51.0,16.0,33.5,2.013735421353695,7.432834160167387,NW,90.0,5.0,54.0,,6.0,1027,1008.0,12:42,Stormy,Sample note 136
Rocket_137,2023-02-18,18:08,Baikonur Cosmodrome,Crewed,Y,70.0,45.0,57.5,58.0,71.0,6.0,38.5,5.191945914883494,2.481403416695861,NE,33.0,8.0,11.0,,3.0,1049,1020.0,14:41,Foggy,Sample note 137
Rocket_138,2023-04-05,04:36,Kourou,Uncrewed,Y,92.0,2.0,47.0,76.0,64.0,25.0,44.5,3.3181756063971823,7.42323319163742,SE,73.0,10.0,71.0,,9.0,1026,1015.0,10:35,Stormy,Sample note 138
Rocket_139,2023-03-14,20:37,Cape Canaveral,Crewed,Y,63.0,4.0,33.5,21.0,68.0,45.0,56.5,8.797584587188789,9.135821555578795,N,79.0,9.0,43.0,,3.0,1021,1019.0,14:21,Clear,Sample note 139
Rocket_140,2023-07-08,19:26,Cape Canaveral,Crewed,N,95.0,17.0,56.0,19.0,84.0,49.0,66.5,0.2494480428496348,1.0761576128251826,N,11.0,2.0,3.0,,3.0,1045,1014.0,14:07,Stormy,Sample note 140
Rocket_141,2022-09-25,14:55,Cape Canaveral,Uncrewed,N,66.0,5.0,35.5,5.0,67.0,43.0,55.0,2.29593544325293,6.138997826916301,SE,69.0,9.0,39.0,,10.0,992,1005.0,11:14,Stormy,Sample note 141
Rocket_142,2023-04-25,21:28,Kourou,Uncrewed,Y,82.0,21.0,51.5,51.0,99.0,17.0,58.0,3.313892702891189,7.221005134989573,W,31.0,4.0,29.0,,10.0,1016,1010.0,14:41,Clear,Sample note 142
Rocket_143,2022-10-17,22:06,Baikonur Cosmodrome,Crewed,N,74.0,47.0,60.5,56.0,57.0,9.0,33.0,7.335925949725016,8.715328195092937,SE,5.0,4.0,2.0,,6.0,1045,1000.0,13:44,Cloudy,Sample note 143
Rocket_144,2022-10-03,15:39,Cape Canaveral,Uncrewed,N,75.0,33.0,54.0,37.0,55.0,14.0,34.5,9.622830752608586,3.4273405785049658,W,71.0,4.0,52.0,,3.0,994,1028.0,12:02,Stormy,Sample note 144
Rocket_145,2023-01-30,01:45,Vandenberg AFB,Uncrewed,N,77.0,26.0,51.5,53.0,52.0,16.0,34.0,6.04430470735209,2.253612064602668,NE,77.0,8.0,16.0,,9.0,1033,1024.0,13:11,Rainy,Sample note 145
Rocket_146,2022-09-10,02:39,Cape Canaveral,Crewed,Y,97.0,1.0,49.0,14.0,93.0,9.0,51.0,2.3916379424148104,4.261712853543638,W,81.0,5.0,32.0,,6.0,1008,993.0,11:27,Foggy,Sample note 146
Rocket_147,2023-05-30,21:16,Vandenberg AFB,Uncrewed,N,81.0,13.0,47.0,25.0,51.0,41.0,46.0,3.839391915321468,3.080183146394898,E,46.0,10.0,22.0,,10.0,994,1030.0,10:21,Foggy,Sample note 147
Rocket_148,2023-01-22,05:00,Baikonur Cosmodrome,Crewed,N,76.0,31.0,53.5,67.0,56.0,42.0,49.0,4.646557551337692,9.266506081508693,SW,59.0,6.0,38.0,,8.0,1021,1016.0,14:38,Stormy,Sample note 148
Rocket_149,2023-04-17,18:23,Kourou,Crewed,Y,79.0,4.0,41.5,52.0,84.0,2.0,43.0,2.192201451138649,4.506098924701414,S,44.0,5.0,20.0,,7.0,1004,1016.0,14:12,Stormy,Sample note 149
Rocket_150,2022-09-15,18:43,Vandenberg AFB,Crewed,N,92.0,38.0,65.0,71.0,85.0,4.0,44.5,2.328752928220992,7.843425964413777,E,13.0,8.0,9.0,,4.0,1010,994.0,11:54,Snowy,Sample note 150
Rocket_151,2023-01-22,12:14,Kourou,Uncrewed,N,93.0,31.0,62.0,93.0,61.0,49.0,55.0,7.271146105170549,3.711554665810729,S,4.0,6.0,1.0,,10.0,1018,1003.0,14:37,Rainy,Sample note 151
Rocket_152,2022-11-15,14:45,Baikonur Cosmodrome,Uncrewed,Y,65.0,29.0,47.0,52.0,75.0,0.0,37.5,3.7653527132307154,7.4417806081902915,SW,41.0,9.0,39.0,,1.0,1005,1026.0,10:31,Stormy,Sample note 152
Rocket_153,2022-11-02,23:29,Kourou,Uncrewed,Y,85.0,47.0,66.0,80.0,69.0,9.0,39.0,0.5364060623403921,4.103233108528235,S,96.0,9.0,9.0,,5.0,994,995.0,10:50,Cloudy,Sample note 153
Rocket_154,2022-12-21,17:37,Vandenberg AFB,Uncrewed,Y,100.0,38.0,69.0,49.0,70.0,30.0,50.0,2.540295796435277,2.070319397557119,N,84.0,7.0,10.0,,8.0,1040,1040.0,10:35,Snowy,Sample note 154
Rocket_155,2023-09-09,23:07,Vandenberg AFB,Crewed,N,97.0,34.0,65.5,62.0,60.0,15.0,37.5,7.679513327711934,3.82958964910056,W,98.0,7.0,91.0,,9.0,1033,1026.0,10:20,Cloudy,Sample note 155
Rocket_156,2023-01-12,21:01,Baikonur Cosmodrome,Uncrewed,N,100.0,22.0,61.0,55.0,77.0,13.0,45.0,6.8020358442443705,5.568171712025435,SE,30.0,6.0,12.0,,6.0,1049,1002.0,14:23,Snowy,Sample note 156
Rocket_157,2023-08-11,02:07,Cape Canaveral,Crewed,Y,98.0,30.0,64.0,39.0,68.0,6.0,37.0,4.119451432935764,5.402784592382059,S,37.0,3.0,9.0,,7.0,1020,1035.0,10:23,Snowy,Sample note 157
Rocket_158,2022-10-05,04:02,Vandenberg AFB,Uncrewed,N,97.0,44.0,70.5,84.0,75.0,4.0,39.5,6.611722617453534,3.291768221814505,NE,18.0,5.0,7.0,,3.0,1045,1042.0,12:05,Snowy,Sample note 158
Rocket_159,2023-05-09,15:27,Vandenberg AFB,Crewed,N,72.0,35.0,53.5,46.0,52.0,5.0,28.5,3.7893563493984574,6.447476513707877,NE,61.0,4.0,10.0,,6.0,1035,1001.0,13:30,Foggy,Sample note 159
Rocket_160,2023-05-29,06:05,Baikonur Cosmodrome,Uncrewed,Y,92.0,44.0,68.0,73.0,62.0,29.0,45.5,6.581240690961806,2.1697866113865363,E,86.0,10.0,8.0,,3.0,1028,1023.0,10:16,Stormy,Sample note 160
Rocket_161,2022-11-05,10:41,Cape Canaveral,Crewed,N,58.0,9.0,33.5,38.0,87.0,1.0,44.0,2.385191686000677,0.5566703797982475,NW,7.0,8.0,7.0,,8.0,1023,1026.0,12:35,Clear,Sample note 161
Rocket_162,2023-06-18,03:43,Cape Canaveral,Uncrewed,Y,97.0,36.0,66.5,45.0,94.0,25.0,59.5,5.483034910164611,5.918445344677151,E,89.0,5.0,14.0,,3.0,1050,1045.0,12:47,Rainy,Sample note 162
Rocket_163,2023-01-08,17:47,Vandenberg AFB,Uncrewed,Y,71.0,47.0,59.0,51.0,72.0,48.0,60.0,3.187092579571762,2.7609281940461727,S,65.0,8.0,42.0,,9.0,1030,998.0,14:23,Snowy,Sample note 163
Rocket_164,2023-08-23,00:32,Baikonur Cosmodrome,Uncrewed,Y,60.0,41.0,50.5,53.0,53.0,1.0,27.0,8.759918899114234,0.9910615975574087,NW,48.0,8.0,39.0,,4.0,1011,1037.0,13:25,Stormy,Sample note 164
Rocket_165,2022-10-31,05:13,Baikonur Cosmodrome,Crewed,Y,62.0,29.0,45.5,32.0,87.0,18.0,52.5,4.70591197843471,8.194103896584604,E,67.0,9.0,1.0,,3.0,1039,1040.0,12:38,Stormy,Sample note 165
Rocket_166,2023-05-01,14:21,Cape Canaveral,Uncrewed,N,82.0,44.0,63.0,47.0,56.0,7.0,31.5,7.995591267042431,1.0747498382925258,SW,59.0,6.0,48.0,,8.0,1034,990.0,11:12,Rainy,Sample note 166
Rocket_167,2023-08-06,05:13,Baikonur Cosmodrome,Crewed,N,80.0,12.0,46.0,15.0,76.0,45.0,60.5,3.6109737055625537,5.404469190267433,SE,43.0,7.0,1.0,,6.0,999,1013.0,13:08,Rainy,Sample note 167
Rocket_168,2023-01-20,11:07,Vandenberg AFB,Crewed,N,60.0,11.0,35.5,32.0,82.0,21.0,51.5,3.824553341098845,3.758368543551149,S,93.0,1.0,14.0,,5.0,1011,1024.0,12:29,Cloudy,Sample note 168
Rocket_169,2023-05-17,21:43,Baikonur Cosmodrome,Crewed,N,94.0,2.0,48.0,93.0,64.0,5.0,34.5,9.5596945553399,9.098843305681914,NW,93.0,3.0,35.0,,10.0,1030,1043.0,14:04,Foggy,Sample note 169
Rocket_170,2023-03-10,01:06,Cape Canaveral,Crewed,N,79.0,48.0,63.5,59.0,85.0,3.0,44.0,8.839741831313034,8.109037110305685,S,27.0,2.0,6.0,,9.0,995,1044.0,11:02,Foggy,Sample note 170
Rocket_171,2023-06-01,04:32,Baikonur Cosmodrome,Uncrewed,N,80.0,26.0,53.0,58.0,57.0,32.0,44.5,0.0136736449126395,0.5985319538590328,S,32.0,3.0,12.0,,10.0,1029,999.0,12:27,Rainy,Sample note 171
Rocket_172,2023-02-27,14:36,Baikonur Cosmodrome,Uncrewed,Y,71.0,44.0,57.5,46.0,53.0,27.0,40.0,8.619264264913328,0.2854457259023035,NE,97.0,1.0,16.0,,3.0,1021,990.0,14:30,Foggy,Sample note 172
Rocket_173,2023-08-30,03:58,Vandenberg AFB,Crewed,N,65.0,39.0,52.0,59.0,80.0,7.0,43.5,8.995554308704675,4.913843500541942,SE,73.0,1.0,57.0,,10.0,1022,1034.0,10:35,Cloudy,Sample note 173
Rocket_174,2022-10-15,10:41,Kourou,Uncrewed,Y,71.0,31.0,51.0,48.0,53.0,21.0,37.0,5.008907125116799,8.681114201536866,N,62.0,9.0,43.0,,10.0,1004,1006.0,11:43,Cloudy,Sample note 174
Rocket_175,2023-07-06,17:18,Cape Canaveral,Crewed,N,76.0,42.0,59.0,71.0,53.0,47.0,50.0,9.394682810431258,8.60366302194618,NE,88.0,5.0,42.0,,2.0,1019,998.0,14:17,Snowy,Sample note 175
Rocket_176,2022-10-13,06:13,Cape Canaveral,Crewed,N,54.0,7.0,30.5,19.0,97.0,36.0,66.5,2.989170308908136,0.0881018939885613,SW,24.0,8.0,24.0,,7.0,1001,995.0,10:26,Stormy,Sample note 176
Rocket_177,2023-05-27,08:58,Kourou,Uncrewed,Y,66.0,37.0,51.5,37.0,89.0,47.0,68.0,5.248144214452156,9.70262090461982,NW,45.0,5.0,41.0,,5.0,1031,1038.0,14:51,Stormy,Sample note 177
Rocket_178,2023-05-19,00:58,Kourou,Uncrewed,Y,76.0,17.0,46.5,38.0,90.0,9.0,49.5,3.177610389283441,0.2002105774160967,S,5.0,6.0,2.0,,5.0,1043,997.0,13:58,Clear,Sample note 178
Rocket_179,2023-08-16,03:38,Baikonur Cosmodrome,Uncrewed,N,66.0,16.0,41.0,54.0,53.0,34.0,43.5,3.162305157252898,4.991832528010583,E,78.0,7.0,36.0,,10.0,997,1050.0,13:03,Clear,Sample note 179
Rocket_180,2022-10-02,10:55,Kourou,Crewed,N,60.0,42.0,51.0,52.0,53.0,39.0,46.0,3.0037168142897066,3.102509223035008,S,40.0,5.0,36.0,,9.0,1008,990.0,12:20,Rainy,Sample note 180
Rocket_181,2022-10-03,14:10,Baikonur Cosmodrome,Uncrewed,N,83.0,20.0,51.5,79.0,100.0,36.0,68.0,1.6138033839860222,6.663595428421578,E,80.0,2.0,32.0,,1.0,1002,1005.0,10:59,Stormy,Sample note 181
Rocket_182,2023-06-25,13:42,Kourou,Crewed,Y,83.0,17.0,50.0,54.0,61.0,43.0,52.0,6.528237561756916,2.082613986653624,SE,55.0,7.0,46.0,,3.0,1015,1017.0,11:35,Rainy,Sample note 182
Rocket_183,2023-08-15,06:43,Kourou,Uncrewed,N,96.0,46.0,71.0,75.0,78.0,3.0,40.5,9.626783071772278,7.1616109181558505,W,51.0,2.0,0.0,,3.0,993,1035.0,13:57,Stormy,Sample note 183
Rocket_184,2023-06-01,14:11,Cape Canaveral,Crewed,N,91.0,3.0,47.0,35.0,77.0,44.0,60.5,0.0490914515858287,2.5384915502286134,NE,4.0,6.0,0.0,,7.0,1004,1008.0,11:09,Foggy,Sample note 184
Rocket_185,2023-04-25,13:36,Kourou,Uncrewed,Y,94.0,43.0,68.5,71.0,83.0,26.0,54.5,2.9440857193245984,0.6333326158592067,W,15.0,8.0,14.0,,9.0,1013,995.0,13:18,Foggy,Sample note 185
Rocket_186,2022-10-28,09:22,Vandenberg AFB,Uncrewed,N,60.0,5.0,32.5,37.0,80.0,40.0,60.0,9.58505098644935,8.560471352211572,S,44.0,1.0,2.0,,6.0,1006,1018.0,14:48,Stormy,Sample note 186
Rocket_187,2022-10-15,22:44,Vandenberg AFB,Uncrewed,Y,50.0,27.0,38.5,28.0,70.0,7.0,38.5,2.0350159865412865,6.643901256152668,SE,6.0,4.0,6.0,,9.0,1047,1036.0,13:28,Foggy,Sample note 187
Rocket_188,2023-04-16,06:19,Cape Canaveral,Uncrewed,N,67.0,3.0,35.0,44.0,67.0,1.0,34.0,0.6043230123147203,6.0228561651579575,SE,79.0,4.0,7.0,,3.0,999,1010.0,11:16,Cloudy,Sample note 188
Rocket_189,2023-08-23,17:39,Baikonur Cosmodrome,Crewed,Y,73.0,18.0,45.5,49.0,98.0,23.0,60.5,4.324225637093008,7.866721284490614,E,95.0,4.0,58.0,,1.0,1044,1033.0,14:31,Snowy,Sample note 189
Rocket_190,2022-11-25,09:06,Cape Canaveral,Uncrewed,Y,65.0,36.0,50.5,52.0,78.0,48.0,63.0,9.313346020602992,3.219552448451524,S,7.0,9.0,7.0,,5.0,1047,1047.0,11:41,Rainy,Sample note 190
Rocket_191,2023-07-18,03:59,Kourou,Crewed,N,51.0,42.0,46.5,44.0,82.0,44.0,63.0,3.0853179821807357,0.6949934536930669,N,34.0,2.0,6.0,,8.0,1003,1045.0,13:52,Cloudy,Sample note 191
Rocket_192,2023-07-27,01:43,Vandenberg AFB,Crewed,N,93.0,9.0,51.0,85.0,96.0,28.0,62.0,1.554753097070012,4.973340605353077,E,59.0,3.0,51.0,,3.0,1035,1014.0,12:57,Snowy,Sample note 192
Rocket_193,2023-05-05,20:13,Vandenberg AFB,Uncrewed,N,55.0,19.0,37.0,37.0,57.0,46.0,51.5,3.648226941414946,2.647892991164591,SE,51.0,8.0,39.0,,4.0,998,992.0,12:44,Clear,Sample note 193
Rocket_194,2022-11-04,16:55,Baikonur Cosmodrome,Crewed,Y,50.0,34.0,42.0,50.0,65.0,45.0,55.0,4.452857511054344,5.39718523043819,W,44.0,5.0,8.0,,8.0,1016,1023.0,12:40,Rainy,Sample note 194
Rocket_195,2022-09-10,15:45,Baikonur Cosmodrome,Crewed,Y,70.0,18.0,44.0,64.0,51.0,0.0,25.5,1.647879946565437,2.735054089293758,SW,32.0,1.0,0.0,,6.0,1001,1034.0,11:33,Stormy,Sample note 195
Rocket_196,2023-02-25,18:33,Baikonur Cosmodrome,Uncrewed,Y,57.0,45.0,51.0,45.0,83.0,35.0,59.0,3.391487489988702,0.655107942312223,W,0.0,8.0,0.0,,10.0,1008,1003.0,12:11,Foggy,Sample note 196
Rocket_197,2023-07-13,13:43,Kourou,Uncrewed,N,90.0,48.0,69.0,53.0,66.0,34.0,50.0,8.893217711043667,5.648107637670456,W,58.0,4.0,38.0,,6.0,1003,1026.0,12:21,Cloudy,Sample note 197
Rocket_198,2023-03-17,08:16,Vandenberg AFB,Uncrewed,N,73.0,40.0,56.5,69.0,79.0,9.0,44.0,9.297638094640266,1.6164323987720897,NW,74.0,2.0,63.0,,3.0,1012,1022.0,12:22,Rainy,Sample note 198
Rocket_199,2023-04-12,04:06,Kourou,Crewed,N,73.0,27.0,50.0,46.0,56.0,3.0,29.5,1.4773736988358963,6.722790579256602,W,54.0,8.0,23.0,,5.0,1035,1014.0,10:00,Snowy,Sample note 199
Rocket_200,2022-12-19,14:13,Vandenberg AFB,Uncrewed,Y,77.0,26.0,51.5,32.0,75.0,9.0,42.0,2.260342067173907,4.974445392654493,SE,25.0,10.0,16.0,,1.0,1003,1044.0,14:09,Snowy,Sample note 200
Rocket_201,2023-05-07,00:32,Vandenberg AFB,Uncrewed,Y,94.0,48.0,71.0,68.0,74.0,15.0,44.5,9.396357556617714,8.009962804806282,S,8.0,10.0,3.0,,10.0,1036,1009.0,12:20,Rainy,Sample note 201
Rocket_202,2023-02-27,20:13,Cape Canaveral,Uncrewed,N,98.0,9.0,53.5,88.0,85.0,16.0,50.5,9.38713539263989,3.9405700580975833,W,34.0,4.0,24.0,,1.0,1037,1049.0,14:57,Cloudy,Sample note 202
Rocket_203,2023-02-09,05:47,Baikonur Cosmodrome,Crewed,N,56.0,19.0,37.5,30.0,62.0,32.0,47.0,2.388543764135126,7.866796966754866,N,91.0,7.0,45.0,,7.0,992,1008.0,13:35,Cloudy,Sample note 203
Rocket_204,2023-03-12,21:20,Baikonur Cosmodrome,Crewed,Y,71.0,21.0,46.0,66.0,90.0,29.0,59.5,7.22552538553213,7.463958138371842,N,44.0,4.0,38.0,,4.0,1002,1032.0,10:19,Clear,Sample note 204
Rocket_205,2022-12-16,03:26,Vandenberg AFB,Uncrewed,N,73.0,24.0,48.5,37.0,54.0,16.0,35.0,7.693547859876839,0.5702262439946926,NE,28.0,8.0,6.0,,10.0,1004,1047.0,12:21,Rainy,Sample note 205
Rocket_206,2023-03-12,13:39,Kourou,Crewed,N,50.0,40.0,45.0,45.0,87.0,16.0,51.5,9.920565166688291,5.972008936745416,NE,84.0,10.0,39.0,,9.0,1049,995.0,10:03,Stormy,Sample note 206
Rocket_207,2022-09-15,09:55,Vandenberg AFB,Crewed,Y,77.0,23.0,50.0,64.0,87.0,34.0,60.5,2.5402421551833188,4.202437286562417,NW,23.0,8.0,23.0,,8.0,993,1030.0,14:49,Stormy,Sample note 207
Rocket_208,2022-09-26,05:48,Baikonur Cosmodrome,Uncrewed,Y,70.0,29.0,49.5,41.0,64.0,0.0,32.0,6.6335599584113325,7.676254088324824,W,42.0,6.0,3.0,,7.0,995,1015.0,12:25,Foggy,Sample note 208
Rocket_209,2023-01-14,01:40,Cape Canaveral,Crewed,Y,65.0,23.0,44.0,43.0,77.0,32.0,54.5,2.115620525010013,2.026579279806118,SE,96.0,4.0,37.0,,3.0,1029,1030.0,10:57,Rainy,Sample note 209
Rocket_210,2023-06-18,02:14,Cape Canaveral,Uncrewed,Y,51.0,9.0,30.0,27.0,79.0,44.0,61.5,3.0178181892337075,5.618328985963386,SE,93.0,7.0,50.0,,8.0,1047,1031.0,10:11,Foggy,Sample note 210
Rocket_211,2023-07-27,10:18,Baikonur Cosmodrome,Uncrewed,N,58.0,17.0,37.5,53.0,71.0,30.0,50.5,0.7397013106684192,3.135457728586352,E,48.0,9.0,9.0,,2.0,1021,1033.0,10:12,Rainy,Sample note 211
